"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg."
2012,"November 2012","Imports","Armenia",401,17374
2012,"March 2012","Imports","Armenia",401,17940
2012,"December 2012","Imports","Germany",401,19
2012,"December 2012","Imports","Belarus",401,80027
2012,"September 2012","Exports","Switzerland",401,11
2012,"January 2012","Imports","Belarus",401,4300
2012,"February 2012","Exports","Italy",401,1500
2012,"October 2012","Exports","Italy",401,7800
2012,"September 2012","Imports","Belarus",401,45943
2012,"April 2012","Exports","Belarus",401,24166585
2012,"November 2012","Imports","Belarus",401,59715
2012,"November 2012","Exports","Italy",401,19600
2012,"March 2012","Exports","Italy",401,6700
2012,"August 2012","Exports","Belarus",401,25366287
2012,"February 2012","Imports","Belarus",401,22835
2012,"April 2012","Imports","Belarus",401,15774
2012,"December 2012","Exports","Belarus",401,26074608
2012,"February 2012","Exports","Belarus",401,21847390
2012,"May 2012","Exports","Belarus",401,24129021
2012,"January 2012","Exports","Belarus",401,21222226
2012,"October 2012","Exports","Belarus",401,24715221
2012,"September 2012","Exports","Belarus",401,25808273
2012,"November 2012","Exports","Belarus",401,24783984
2012,"March 2012","Exports","Belarus",401,24574588
2012,"March 2012","Exports","Estonia",401,444400
2012,"August 2012","Exports","Estonia",401,607100
2012,"December 2012","Exports","Netherlands",401,777
2012,"January 2012","Exports","Estonia",401,307500
2012,"September 2012","Exports","Estonia",401,610400
2012,"February 2012","Exports","Estonia",401,300000
2012,"July 2012","Exports","Estonia",401,510600
2012,"February 2012","Exports","Netherlands",401,777
2012,"October 2012","Exports","Estonia",401,638900
2012,"June 2012","Exports","Estonia",401,318500
2012,"November 2012","Exports","Estonia",401,537600
2012,"May 2012","Exports","Estonia",401,219000
2012,"April 2012","Exports","Estonia",401,189100
2012,"September 2012","Exports","United Kingdom",401,10865
2012,"August 2012","Exports","Netherlands",401,777
2012,"December 2012","Exports","Estonia",401,389200
2012,"February 2012","Exports","Denmark",401,119800
2012,"January 2012","Imports","Rep. of Moldova",401,16481
2012,"August 2012","Exports","Denmark",401,138500
2012,"February 2012","Imports","Rep. of Moldova",401,1440
2012,"September 2012","Exports","Denmark",401,49300
2012,"September 2012","Exports","Lithuania",401,270929
2012,"December 2012","Exports","Ukraine",401,NA
2012,"January 2012","Exports","Lithuania",401,35000
2012,"June 2012","Exports","Ukraine",401,204
2012,"April 2012","Exports","Ukraine",401,857
2012,"August 2012","Exports","Ukraine",401,9
2012,"July 2012","Exports","Lithuania",401,78089
2012,"April 2012","Exports","Lithuania",401,70928
2012,"March 2012","Exports","Luxembourg",401,NA
2012,"June 2012","Imports","Ukraine",401,5978
2012,"December 2012","Exports","Lithuania",401,126331
2012,"September 2012","Exports","Ukraine",401,45
2012,"April 2012","Exports","Luxembourg",401,1600
2012,"May 2012","Exports","Ukraine",401,442
2012,"April 2012","Imports","Ukraine",401,8625
2012,"June 2012","Exports","Lithuania",401,66884
2012,"August 2012","Exports","Lithuania",401,172840
2012,"May 2012","Exports","Lithuania",401,69570
2012,"March 2012","Exports","Ukraine",401,439
2012,"June 2012","Imports","Kyrgyzstan",401,217346
2012,"January 2012","Exports","Latvia",401,1597
2012,"December 2012","Exports","Kyrgyzstan",401,176
2012,"August 2012","Imports","Kazakhstan",401,2229600
2012,"September 2012","Exports","Kyrgyzstan",401,176
2012,"January 2012","Exports","Kyrgyzstan",401,60
2012,"November 2012","Exports","Kazakhstan",401,150200
2012,"January 2012","Exports","Kazakhstan",401,1300
2012,"October 2012","Imports","Kazakhstan",401,1943500
2012,"October 2012","Exports","Latvia",401,1039
2012,"February 2012","Exports","Kyrgyzstan",401,60
2012,"June 2012","Exports","Kazakhstan",401,28300
2012,"February 2012","Exports","Kazakhstan",401,2100
2012,"June 2012","Imports","Kazakhstan",401,1290300
2012,"October 2012","Exports","Kazakhstan",401,178100
2012,"October 2012","Exports","Kyrgyzstan",401,176
2012,"March 2012","Imports","Kyrgyzstan",401,104680
2012,"December 2012","Imports","Kazakhstan",401,1541100
2012,"February 2012","Imports","Kazakhstan",401,923900
2012,"July 2012","Exports","Latvia",401,863
2012,"June 2012","Exports","Kyrgyzstan",401,176
2012,"May 2012","Imports","Belarus",401,82458
2012,"July 2012","Exports","Belarus",401,26373336
2012,"June 2012","Imports","Belarus",401,61156
2012,"June 2012","Exports","Belarus",401,24072580
2012,"October 2012","Imports","Belarus",401,55930
2012,"August 2012","Imports","Belarus",401,63598
2012,"March 2012","Imports","Belarus",401,35279
2012,"July 2012","Imports","Belarus",401,28553
2012,"January 2012","Imports","Kyrgyzstan",401,36498
2012,"December 2012","Exports","Kazakhstan",401,341900
2012,"December 2012","Imports","Kyrgyzstan",401,513655
2012,"March 2012","Exports","Kazakhstan",401,NA
2012,"July 2012","Imports","Kazakhstan",401,1273800
2012,"November 2012","Imports","Kazakhstan",401,1750000
2012,"September 2012","Imports","Kazakhstan",401,1835200
2012,"September 2012","Exports","Kazakhstan",401,104300
2012,"March 2012","Imports","Kazakhstan",401,1860700
2012,"April 2012","Exports","Kazakhstan",401,14500
2012,"April 2012","Imports","Kazakhstan",401,1795900
2012,"May 2012","Exports","Kazakhstan",401,42300
2012,"August 2012","Exports","Kazakhstan",401,22600
2012,"September 2012","Exports","Latvia",401,636
2012,"October 2012","Imports","Kyrgyzstan",401,396471
2012,"June 2012","Exports","Latvia",401,1286
2012,"May 2012","Imports","Kazakhstan",401,1913500
2012,"March 2012","Exports","Latvia",401,344
2012,"August 2012","Exports","Latvia",401,705
2012,"May 2012","Exports","Latvia",401,170
2012,"February 2012","Exports","Latvia",401,1158
2012,"July 2012","Exports","Kazakhstan",401,20400
2012,"January 2012","Imports","Kazakhstan",401,1554200
2012,"April 2012","Exports","Latvia",401,1103
2012,"March 2012","Exports","Kyrgyzstan",401,116
2012,"February 2012","Imports","Kyrgyzstan",401,72513
2012,"September 2012","Imports","Kyrgyzstan",401,334150
2012,"June 2012","Imports","Georgia",401,33717
2012,"May 2012","Imports","Georgia",401,48683
2012,"October 2012","Imports","Georgia",401,90506
2012,"January 2012","Imports","Georgia",401,29503
2012,"November 2012","Imports","Georgia",401,41604
2012,"March 2012","Imports","Georgia",401,35185
2012,"August 2012","Imports","Georgia",401,62597
2012,"December 2012","Imports","Georgia",401,32323
2012,"July 2012","Imports","Georgia",401,25538
2012,"February 2012","Imports","Georgia",401,25051
2012,"April 2012","Imports","Georgia",401,67347
2012,"September 2012","Imports","Georgia",401,17595
2013,"February 2013","Exports","Portugal",401,12
2013,"May 2013","Exports","Denmark",401,113400
2013,"October 2013","Exports","Denmark",401,16400
2013,"November 2013","Exports","Denmark",401,58600
2013,"March 2013","Exports","Denmark",401,32900
2013,"September 2013","Exports","Netherlands",401,125
2013,"September 2013","Exports","Denmark",401,132500
2013,"December 2013","Exports","Denmark",401,70700
2013,"January 2013","Exports","Denmark",401,115000
2013,"July 2013","Exports","Denmark",401,162700
2013,"June 2013","Exports","Denmark",401,47500
2013,"April 2013","Exports","Denmark",401,37100
2013,"August 2013","Exports","Denmark",401,125600
2013,"February 2013","Exports","Denmark",401,78600
2013,"August 2013","Re-imports","Russian Federation",401,228359
2013,"October 2013","Exports","Croatia",401,240
2013,"April 2013","Imports","Russian Federation",401,670
2013,"January 2013","Imports","Russian Federation",401,1710
2013,"November 2013","Re-imports","Russian Federation",401,147314
2013,"March 2013","Imports","Russian Federation",401,173530
2013,"April 2013","Re-imports","Russian Federation",401,670
2013,"September 2013","Re-imports","Russian Federation",401,360049
2013,"June 2013","Imports","Russian Federation",401,36394
2013,"March 2013","Re-imports","Russian Federation",401,173530
2013,"October 2013","Imports","Russian Federation",401,93830
2013,"May 2013","Imports","Russian Federation",401,54589
2013,"July 2013","Re-imports","Russian Federation",401,282633
2013,"February 2013","Imports","Russian Federation",401,20490
2013,"January 2013","Exports","Serbia",401,1484
2013,"February 2013","Re-imports","Russian Federation",401,20490
2013,"December 2013","Re-imports","Russian Federation",401,97072
2013,"January 2013","Re-imports","Russian Federation",401,1710
2013,"July 2013","Exports","Croatia",401,144
2013,"May 2013","Re-imports","Russian Federation",401,54589
2013,"December 2013","Exports","EU-28",401,3293580
2013,"May 2013","Imports","United States of America",401,NA
2013,"October 2013","Exports","EU-28",401,3682051
2013,"January 2013","Exports","EU-28",401,2660357
2013,"April 2013","Exports","EU-28",401,2797192
2013,"May 2013","Exports","EU-28",401,2493620
2013,"November 2013","Exports","EU-28",401,4057643
2013,"February 2013","Imports","EU-28",401,2
2013,"March 2013","Imports","United States of America",401,NA
2013,"August 2013","Exports","EU-28",401,3519127
2013,"February 2013","Exports","EU-28",401,2664459
2013,"October 2013","Imports","EU-28",401,11908
2013,"June 2013","Exports","EU-28",401,2434890
2013,"March 2013","Exports","EU-28",401,2670950
2013,"March 2013","Imports","EU-28",401,281
2013,"July 2013","Exports","EU-28",401,4104014
2013,"January 2013","Imports","United States of America",401,NA
2013,"October 2013","Exports","United States of America",401,NA
2013,"September 2013","Exports","EU-28",401,3576866
2013,"June 2013","Re-imports","Russian Federation",401,36394
2013,"November 2013","Imports","Russian Federation",401,147314
2013,"June 2013","Exports","Croatia",401,384
2013,"August 2013","Imports","Russian Federation",401,228359
2013,"September 2013","Imports","Russian Federation",401,360049
2013,"December 2013","Imports","Russian Federation",401,97072
2013,"October 2013","Re-imports","Russian Federation",401,93830
2013,"July 2013","Imports","Russian Federation",401,282633
2013,"October 2013","Imports","Lithuania",401,11908
2013,"March 2013","Exports","Lithuania",401,143732
2013,"December 2013","Exports","Slovakia",401,27684
2013,"June 2013","Exports","Lithuania",401,257014
2013,"October 2013","Exports","Lithuania",401,375071
2013,"August 2013","Exports","Lithuania",401,667643
2013,"May 2013","Exports","Slovakia",401,10800
2013,"February 2013","Exports","Estonia",401,599100
2013,"November 2013","Exports","Lithuania",401,10422
2013,"December 2013","Exports","Estonia",401,692100
2013,"December 2013","Exports","Lithuania",401,103490
2013,"October 2013","Exports","Slovakia",401,23760
2013,"August 2013","Exports","Slovakia",401,50237
2013,"February 2013","Exports","Lithuania",401,237437
2013,"May 2013","Exports","Lithuania",401,123007
2013,"September 2013","Exports","Lithuania",401,618359
2013,"April 2013","Exports","Slovakia",401,4777
2013,"January 2013","Exports","Estonia",401,523000
2013,"July 2013","Exports","Estonia",401,734200
2013,"June 2013","Exports","Estonia",401,641700
2013,"March 2013","Exports","Slovakia",401,6824
2013,"September 2013","Imports","Azerbaijan",401,61004
2013,"August 2013","Exports","Slovenia",401,4025
2013,"July 2013","Imports","Rep. of Moldova",401,360
2013,"June 2013","Imports","Azerbaijan",401,36626
2013,"May 2013","Imports","Azerbaijan",401,37404
2013,"October 2013","Exports","Slovenia",401,10081
2013,"June 2013","Exports","France",401,283100
2013,"February 2013","Imports","Azerbaijan",401,69990
2013,"June 2013","Exports","Slovenia",401,5382
2013,"May 2013","Exports","France",401,276700
2013,"April 2013","Exports","France",401,394700
2013,"August 2013","Imports","Rep. of Moldova",401,31908
2013,"August 2013","Exports","Finland",401,1339400
2013,"September 2013","Exports","Slovenia",401,322
2013,"November 2013","Imports","Azerbaijan",401,80798
2013,"May 2013","Exports","Slovenia",401,3526
2013,"September 2013","Imports","Rep. of Moldova",401,16550
2013,"October 2013","Exports","Finland",401,1455600
2013,"June 2013","Exports","Finland",401,893260
2013,"July 2013","Exports","Finland",401,1338800
2013,"May 2013","Imports","Rep. of Moldova",401,15222
2013,"February 2013","Exports","Germany",401,84548
2013,"April 2013","Exports","Poland",401,271343
2013,"April 2013","Exports","Germany",401,32
2013,"December 2013","Exports","Ukraine",401,236
2013,"December 2013","Exports","Poland",401,329800
2013,"February 2013","Imports","Germany",401,2
2013,"February 2013","Exports","Poland",401,200650
2013,"November 2013","Exports","Ukraine",401,87
2013,"October 2013","Exports","Ukraine",401,702
2013,"August 2013","Exports","Poland",401,402930
2013,"September 2013","Imports","Ukraine",401,2952
2013,"March 2013","Exports","Poland",401,137322
2013,"September 2013","Exports","Poland",401,438300
2013,"August 2013","Imports","Ukraine",401,1181
2013,"January 2013","Exports","Germany",401,185184
2013,"June 2013","Exports","Poland",401,206376
2013,"January 2013","Exports","Poland",401,94976
2013,"November 2013","Exports","Poland",401,405400
2013,"July 2013","Exports","Poland",401,407450
2013,"October 2013","Imports","Ukraine",401,6494
2013,"December 2013","Imports","Ukraine",401,1180
2013,"November 2013","Imports","Georgia",401,41039
2013,"December 2013","Exports","Belgium",401,133100
2013,"January 2013","Imports","Georgia",401,23160
2013,"December 2013","Imports","Georgia",401,46812
2013,"February 2013","Imports","Georgia",401,25380
2013,"May 2013","Imports","Georgia",401,36772
2013,"April 2013","Imports","Georgia",401,21700
2013,"July 2013","Imports","Georgia",401,40009
2013,"October 2013","Exports","Belgium",401,164800
2013,"August 2013","Imports","Georgia",401,42989
2013,"September 2013","Exports","Belgium",401,68900
2013,"September 2013","Imports","Georgia",401,59583
2013,"November 2013","Exports","Belgium",401,296700
2013,"June 2013","Imports","Georgia",401,69942
2013,"March 2013","Imports","Georgia",401,105760
2013,"October 2013","Imports","Georgia",401,51129
2013,"May 2013","Exports","Poland",401,282252
2013,"October 2013","Exports","Poland",401,505200
2013,"November 2013","Imports","Ukraine",401,590
2013,"September 2013","Exports","Ukraine",401,102
2013,"March 2013","Imports","Germany",401,281
2013,"August 2013","Exports","Ukraine",401,949
2013,"November 2013","Exports","Estonia",401,916800
